Name,Team,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,NameASCII,PlayerId,MLBAMID
"Landen Campbell","NORF",,1.2,0,16.200000386238106,0,10.800000257492071,0,0.2,-0.2,0.5,5.4000001287460355,0.4,0,43.200001029968284,26.314331269264237,16.885669760704047,"Landen Campbell","sa3065264",
"Evan Maldonado","RGV",,1.2,5.4000001287460355,37.80000090122225,0.14285714,0,0.0625,0.4375,-0.375,0.44444444,6.600000157356266,0.5,0.45454545,32.40000077247621,15.522405037879949,16.877595734596262,"Evan Maldonado","sa3036902",
"Chardy Tierney","EKU",,0,0,9,0,0,0,0.33333333,-0.33333333,1,2,1,0,27,10.177219581604003,16.822780418395997,"Chardy Tierney","sa3066492",
"Scott Radinsky","SPU",22,1,0,18,0,0,0,0.125,-0.125,0.21428571,5,0.21428571,0.2,27,10.36880464553833,16.63119535446167,"Scott Radinsky","sa3066550",
"Lucas Garton","RID",,0.2,13.49999959766866,13.49999959766866,1,40.49999879300598,0.09090909,0.09090909,0,0.71428571,8.999999731779106,0.66666667,0.41666667,94.49999718368062,77.86880245506771,16.63119472861291,"Lucas Garton","sa3032012",
"Dawson Park","TXST",,1.1,20.24999939650299,13.49999959766866,1.5,0,0.42857143,0.28571429,0.14285714,0.2,2.2499999329447764,0.5,0,20.24999939650299,3.8725096702575685,16.37748972624542,"Dawson Park","sa3060209",
"Emerson Fleck","WSU",,2,0,9,0,4.5,0,0.11111111,-0.11111111,0.5,4,0.45454545,0.37735849,36,19.698363971710204,16.301636028289796,"Emerson Fleck","sa3066569",
"Jackson Parrill","LIN",,1.2,5.4000001287460355,37.80000090122225,0.14285714,5.4000001287460355,0.05882353,0.41176471,-0.35294118,0.5,6.600000157356266,0.5,0.43103448,43.200001029968284,26.939924783706676,16.260076246261608,"Jackson Parrill","sa3060215",
"Easton Fritcher","STMN",21,1,27,9,3,0,0.42857143,0.14285714,0.28571429,0.5,4,1,0.5,18,1.75665922164917,16.24334077835083,"Easton Fritcher","sa3031733",
"Josh Laisure","TOL",,3,3,30,0.1,0,0.03448276,0.34482759,-0.31034483,0.52631579,6.666666666666667,0.55555556,0.5,30,13.976283582051597,16.023716417948403,"Josh Laisure","sa3035853",
"Will Palmer","CAM",20,3,9,9,1,6,0.14285714,0.14285714,0,0.46666667,3.3333333333333335,0.5,0.19607843,33,17.00595842997233,15.994041570027669,"Will Palmer","sa3039389",
"Charlie Collins","WCU",,2.1,0,11.571428965549092,0,3.8571429885163644,0,0.16666667,-0.16666667,0.5,4.285714431684849,0.46153846,0.3125,30.857143908130915,14.986608447833948,15.870535460296967,"Charlie Collins","sa3065276",
"Grant Richars","SIU",21,3.1,10.800000257492071,10.800000257492071,1,0,0.16666667,0.16666667,0,0.55,4.500000107288363,0.6875,0.33333333,21.600000514984142,5.753451757431031,15.846548757553112,"Grant Richars","sa3065841",
"Peyton Smith","TA&M",,2,9,13.5,0.66666667,4.5,0.10526316,0.15789474,-0.05263158,0.5,5,0.54545455,0.28301887,31.5,15.701383781433105,15.798616218566895,"Peyton Smith","sa3042621",
"Saxon Roberts","AUB",,0.2,26.99999919533732,40.49999879300598,0.66666667,0,0.33333333,0.5,-0.16666667,0.33333333,5.999999821186071,1,0.25,26.99999919533732,11.201383557915694,15.798615637421626,"Saxon Roberts","sa3066899",
"Alejandro Marquez","HCU",,2.2,3.374999899417165,16.874999497085824,0.2,0,0.05,0.25,-0.2,0.30769231,3.374999899417165,0.33333333,0.27272727,26.99999919533732,11.247404553741223,15.752594641596097,"Alejandro Marquez","sa3037081",
"Jeffrey Gonzalez","BCU",22,0.2,13.49999959766866,26.99999919533732,0.5,0,0.25,0.5,-0.25,0,2.9999999105930355,0,0,26.99999919533732,11.430708897113806,15.569290298223514,"Jeffrey Gonzalez","sa3032422",
"Mark Loubier","FAU",,0.2,26.99999919533732,40.49999879300598,0.66666667,0,0.28571429,0.42857143,-0.14285714,0.25,5.999999821186071,0.5,0,26.99999919533732,11.459644284844405,15.540354910492916,"Mark Loubier","sa3066690",
"Wade Mountz","SJSU",,2.1,7.714285977032729,34.71428689664728,0.22222222,7.714285977032729,0.08333333,0.375,-0.29166667,0.5,6.857143090695759,0.5,0.42253521,42.42857287368001,26.982380999351058,15.446191874328953,"Wade Mountz","sa3062877",
"Ishaan Khambal","SJSU",,2.1,3.8571429885163644,11.571428965549092,0.33333333,0,0.05882353,0.17647059,-0.11764706,0.5,4.285714431684849,0.53846154,0.2,23.142857931098185,7.696666056769239,15.446191874328946,"Ishaan Khambal","sa3062861",
"Owen Tahnk","HARV",,2.1,7.714285977032729,27.00000091961455,0.28571429,0,0.11111111,0.38888889,-0.27777778,0.36363636,4.714285874853334,0.44444444,0.36363636,27.00000091961455,11.775274851857407,15.224726067757143,"Owen Tahnk","sa3066243",
"Alex Stanyek","MIA",,1,18,18,1,0,0.2,0.2,0,0.33333333,4,0.5,0.33333333,27,11.808818531036376,15.191181468963624,"Alex Stanyek","sa3065957",
"Logan Voelz","FIU",19,1.2,21.600000514984142,21.600000514984142,1,0,0.28571429,0.28571429,0,0.5,5.4000001287460355,0.83333333,0.55555556,21.600000514984142,6.445043716430666,15.154956798553476,"Logan Voelz","sa3066348",
"Calen Kujawa","OAK",,2,4.5,18,0.25,4.5,0.04761905,0.19047619,-0.14285714,0.64285714,6.5,0.66666667,0.47945205,36,20.971936893463134,15.028063106536866,"Calen Kujawa","sa3059731",
"Malik Abdul","SOU",,7.1,11.04545430605077,6.136363503361539,1.8,3.6818181020169236,0.17307692,0.09615385,0.07692308,0.5,3.818181735424958,0.58823529,0.24193548,25.772726714118466,10.74889077884107,15.023835935277397,"Malik Abdul","sa3025698",
"Davis Franklin","SCU",,3.2,9.818181605378463,24.545454013446157,0.4,2.4545454013446157,0.13793103,0.34482759,-0.20689655,0.44444444,4.9090908026892315,0.53846154,0.34090909,29.45454481613539,14.665702179049664,14.788842637085725,"Davis Franklin","sa3059228",
"Joe Gold","BC",,2.1,7.714285977032729,3.8571429885163644,2,0,0.13333333,0.06666667,0.06666667,0.46153846,3.0000001021793947,0.54545455,0.375,19.285714942581823,4.665961417373348,14.619753525208475,"Joe Gold","sa3065312",
"Nick Suspenzi","USD",,3.2,0,19.636363210756926,0,0,0,0.26666667,-0.26666667,0.47058824,4.3636362690570945,0.47058824,0.42857143,29.45454481613539,14.93842944586573,14.51611537026966,"Nick Suspenzi","sa3043341",
"Arthur Liu","LBSU",,2,9,9,1,0,0.14285714,0.14285714,0,0.5,3.5,0.625,0.44444444,22.5,8.170416069030761,14.329583930969239,"Arthur Liu","sa3036404",
"Joey Wilmoth","ILST",,1.1,13.49999959766866,13.49999959766866,1,0,0.28571429,0.28571429,0,0.2,2.2499999329447764,0.33333333,0,20.24999939650299,6.053451684117318,14.196547712385671,"Joey Wilmoth","sa3045378",
"Carson Phillips","MERC",,3.1,8.100000193119053,10.800000257492071,0.75,2.7000000643730178,0.12,0.16,-0.04,0.52631579,4.200000100135806,0.6,0.4109589,27.00000064373018,12.814330947399146,14.185669696331033,"Carson Phillips","sa3065112",
"Ryan Sellers","NORF",,1.1,6.74999979883433,20.24999939650299,0.33333333,0,0.08333333,0.25,-0.16666667,0.5,5.249999843537812,0.57142857,0.125,26.99999919533732,12.814330545067794,14.185668650269527,"Ryan Sellers","sa3060543",
"Kris Hokenson","MINN",21,0.1,0,26.99999919533732,0,0,0,0.25,-0.25,0.66666667,8.999999731779106,0.66666667,0.66666667,26.99999919533732,12.837758463621146,14.162240731716174,"Kris Hokenson","sa3033944",
"Luke Carner","CARK",,3,15,6,2.5,0,0.22727273,0.09090909,0.13636364,0.52631579,4,0.71428571,0.53846154,18,3.8438862482706706,14.156113751729329,"Luke Carner","sa3058816",
"Zak Szabo","TROY",20,1.1,13.49999959766866,6.74999979883433,2,6.74999979883433,0.2,0.1,0.1,0.55555556,4.499999865889553,0.66666667,0.2173913,26.99999919533732,12.872509402036673,14.127489793300647,"Zak Szabo","sa3043445",
"Seth McCartney","MIZ",,11,9.818181818181818,9.818181818181818,1,1.6363636363636365,0.15189873,0.15189873,0,0.46551724,3.5454545454545454,0.56818182,0.42035398,23.727272727272727,9.610474690524015,14.116798036748712,"Seth McCartney","sa3059957",
"Chase Rodgers","LAF",,1.1,13.49999959766866,6.74999979883433,2,0,0.2,0.1,0.1,0.5,3.749999888241294,0.66666667,0.33333333,20.24999939650299,6.195776131749154,14.054223264753835,"Chase Rodgers","sa3060396",
"James Umbarger","WICH",19,0,0,18,0,0,0,0.66666667,-0.66666667,0,2,0,0,27,12.959644508361816,14.040355491638184,"James Umbarger","sa3066651",
"Rhett Hammontree","GASO",,4.1,8.30769200296798,8.30769200296798,1,0,0.17391304,0.17391304,0,0.36842105,2.5384614453513277,0.46666667,0.09090909,18.692307006677957,4.7955865594762335,13.896720447201723,"Rhett Hammontree","sa3033106",
"Austyn Peak","MORE",,0,0,18,0,0,0,0.66666667,-0.66666667,0,2,0,0,27,13.139924240112304,13.860075759887696,"Austyn Peak","sa3065591",
"Destin Allen-Fox","CSUN",,0.1,0,26.99999919533732,0,0,0,0.33333333,-0.33333333,0.5,5.999999821186071,0.5,0.5,26.99999919533732,13.170415800809867,13.829583394527454,"Destin Allen-Fox","sa3025914",
"Brodie McFadden","QUC",22,1.2,16.200000386238106,43.200001029968284,0.375,0,0.15789474,0.42105263,-0.2631579,0.33333333,6.600000157356266,0.5,0.46153846,32.40000077247621,18.577219924926766,13.822780847549446,"Brodie McFadden","sa3062871",
"Andrew Dukesherer","EMU",22,2.1,3.8571429885163644,11.571428965549092,0.33333333,3.8571429885163644,0.05555556,0.16666667,-0.11111111,0.41666667,3.4285715453478796,0.4,0.3125,30.857143908130915,17.071522100604327,13.785621807526589,"Andrew Dukesherer","sa3030639",
"Brayden Lawrence","MER",,2,9,13.5,0.66666667,4.5,0.15384615,0.23076923,-0.07692308,0.4,3.5,0.42857143,0.17857143,27,13.272322368621825,13.727677631378175,"Brayden Lawrence","sa3065820",
"Sam Stevens","XAV",,2.2,20.24999939650299,10.124999698251495,2,0,0.42857143,0.21428571,0.21428571,0.27272727,2.2499999329447764,0.6,0.16666667,16.874999497085824,3.1532976485788815,13.721701848506942,"Sam Stevens","sa3066448",
"Peter Herrick","PORT",,1,0,0,0,0,0,0,0,0.57142857,4,0.57142857,0.5,18,4.302066040039063,13.697933959960938,"Peter Herrick","sa3066066",
"Tate Martin","NDSU",,6.2,5.4000001287460355,10.800000257492071,0.5,2.7000000643730178,0.09302326,0.18604651,-0.09302326,0.48484848,3.6000000858306906,0.51851852,0.30172414,25.65000061154367,11.956659393310552,13.693341218233119,"Tate Martin","sa3059937",
"Cooper Clark","CAM",,1.1,0,0,0,0,0,0,0,0.54545455,4.499999865889553,0.54545455,0.57142857,20.24999939650299,6.589291696250441,13.660707700252548,"Cooper Clark","sa3028975",
"Jared Greenzang","RID",21,0.1,0,107.99999678134928,0,0,0,0.66666667,-0.66666667,1,17.99999946355821,1,0.66666667,53.99999839067464,40.368803572654755,13.631194818019885,"Jared Greenzang","sa3032663",
"Chris Hoalcraft","SBU",20,0.1,0,53.99999839067464,0,0,0,0.4,-0.4,0,5.999999821186071,0,0.5,53.99999839067464,40.43662126064304,13.563377130031604,"Chris Hoalcraft","sa3033888",
"Ryan Mullock","LEH",21,4,9,9,1,2.25,0.15384615,0.15384615,0,0.45454545,3.5,0.52941176,0.31746032,22.5,8.945776176452636,13.554223823547364,"Ryan Mullock","sa3038541",
"Mac Burke","DART",,0.1,0,26.99999919533732,0,0,0,0.2,-0.2,0.75,11.999999642372142,0.75,0.75,26.99999919533732,13.489560049772269,13.510439145565051,"Mac Burke","sa3028066",
"Will Parkinson","COLU",,0.1,0,107.99999678134928,0,0,0,0.57142857,-0.57142857,0.66666667,17.99999946355821,0.66666667,0.66666667,53.99999839067464,40.48955924510959,13.510439145565051,"Will Parkinson","sa3039474",
"Martin Zhang","COLU",21,1.1,0,6.74999979883433,0,0,0,0.09090909,-0.09090909,0.42857143,2.9999999105930355,0.42857143,0.42857143,26.99999919533732,13.489560049772269,13.510439145565051,"Martin Zhang","sa3045850",
"Frankie Bilecki","BUCK",,5,3.6,27,0.13333333,0,0.04878049,0.36585366,-0.31707317,0.32,4.6,0.34782609,0.29166667,27,13.495776176452637,13.504223823547363,"Frankie Bilecki","sa3058640",
"Reed Scott","OMA",,1.1,20.24999939650299,6.74999979883433,3,0,0.33333333,0.11111111,0.22222222,0.33333333,2.2499999329447764,0.66666667,0.2,20.24999939650299,7.0066591545939465,13.243340241909042,"Reed Scott","sa3041864",
"Cecil Barone","OAK",,5,7.2,7.2,1,1.8,0.11764706,0.11764706,0,0.40740741,3,0.45454545,0.24096386,23.4,10.171936893463135,13.228063106536863,"Cecil Barone","sa3058556",
"Evan Maloney","URI",,2.2,0,13.49999959766866,0,3.374999899417165,0,0.2,-0.2,0.4375,4.124999877065424,0.4,0.10416667,26.99999919533732,13.811622054129849,13.188377141207472,"Evan Maloney","sa3036932",
"Carter Wall","UTAH",20,5.1,5.062499849125747,13.49999959766866,0.375,3.374999899417165,0.075,0.2,-0.125,0.48275862,4.124999877065424,0.5,0.36036036,26.99999919533732,13.864250554516921,13.135748640820399,"Carter Wall","sa3044689",
"Ben Riley Flowers","USM",,1,9,9,1,0,0.14285714,0.14285714,0,0.5,4,0.6,0.5,18,4.8725096702575685,13.127490329742432,"Ben Riley Flowers","sa3031476",
"Brady Morse","BELL",,11,3.272727272727273,6.545454545454546,0.5,0.8181818181818182,0.05633803,0.11267606,-0.05633803,0.43103448,3,0.45283019,0.32786885,21.272727272727273,8.177219581604003,13.09550769112327,"Brady Morse","sa3038437",
"Ben Smith","GCU",,2,4.5,18,0.25,0,0.0625,0.25,-0.1875,0.41666667,4.5,0.45454545,0.44444444,22.5,9.424470138549804,13.075529861450196,"Ben Smith","sa3042486",
"Julian Scott","PV",,2,9,13.5,0.66666667,0,0.18181818,0.27272727,-0.09090909,0.14285714,2,0.2,0,22.5,9.430709075927734,13.069290924072266,"Julian Scott","sa3041856",
"Brady Schwartzberg","VILL",,4.1,10.384615003709976,10.384615003709976,1,2.076923000741995,0.17241379,0.17241379,0,0.45454545,3.461538334569992,0.5625,0.32051282,22.84615300816195,9.816758950363258,13.02939405779869,"Brady Schwartzberg","sa3060530",
"Evan Alwine","FIU",20,1,27,9,3,9,0.5,0.16666667,0.33333333,0.4,3,1,0,27,14.045043659210204,12.954956340789796,"Evan Alwine","sa3025986",
"Agyei Quinichett","KENN",22,2,9,9,1,0,0.16666667,0.16666667,0,0.4,3,0.5,0.33333333,18,5.045043659210205,12.954956340789796,"Agyei Quinichett","sa3040337",
"Andrew Gauna","CSUN",,1,9,9,1,0,0.16666667,0.16666667,0,0.4,3,0.5,0.33333333,18,5.170416069030762,12.829583930969239,"Andrew Gauna","sa3032060",
"Deaton Oak","APSU",22,4.2,9.642857471290911,1.9285714942581822,5,0,0.17857143,0.03571429,0.14285714,0.48148148,3.0000001021793947,0.59090909,0.42857143,15.428571954065458,2.6772195305143067,12.75135242355115,"Deaton Oak","sa3038981",
"Spencer Hatch","TAR",,2.1,15.428571954065458,19.285714942581823,0.8,3.8571429885163644,0.21052632,0.26315789,-0.05263158,0.46153846,4.714285874853334,0.625,0.37735849,27.00000091961455,14.281613331424957,12.718387588189593,"Spencer Hatch","sa3033389",
"Cade Drohan","VT",,1.1,13.49999959766866,0,2,0,0.28571429,0,0.28571429,0.42857143,2.2499999329447764,0.6,0.33333333,13.49999959766866,0.8088186204433416,12.691180977225319,"Cade Drohan","sa3066430",
"Tommy Curran","WASH",,0.2,0,13.49999959766866,0,13.49999959766866,0,0.16666667,-0.16666667,0.8,7.499999776482588,0.75,0.55555556,40.49999879300598,27.837758016586324,12.662240776419655,"Tommy Curran","sa3058970",
"Colin Carver","MRST",,1,18,27,0.66666667,18,0.18181818,0.27272727,-0.09090909,0.5,6,0.5,0.38461538,54,41.36880464553833,12.631195354461667,"Colin Carver","sa3028553",
"Trip Dobson","UL",,0.2,13.49999959766866,40.49999879300598,0.33333333,0,0.16666667,0.5,-0.33333333,0.66666667,7.499999776482588,1,0.6,26.99999919533732,14.372509357333193,12.627489838004127,"Trip Dobson","sa3059060",
"Jackson Burns","TTU",,0.2,13.49999959766866,40.49999879300598,0.33333333,0,0.14285714,0.42857143,-0.28571429,0.5,7.499999776482588,0.66666667,0.4,26.99999919533732,14.426750537753115,12.573248657584205,"Jackson Burns","sa3062819",
"Kameron Hopson","ALCN",,0,0,27,0,0,0,1,-1,0,3,0,0,27,14.430709075927734,12.569290924072266,"Kameron Hopson","sa3034083",
"Ryan Klementowski","SBU",,3,3,30,0.1,6,0.03703704,0.37037037,-0.33333333,0.5,6,0.46153846,0.43209877,36,23.43662233352661,12.56337766647339,"Ryan Klementowski","sa3059699",
"Landan Browning","DAY",,1,9,9,1,0,0.16666667,0.16666667,0,0.2,2,0.25,-0.5,18,5.4366223335266115,12.56337766647339,"Landan Browning","sa3066923",
"Tyler Franks","KENN",,0.2,0,13.49999959766866,0,13.49999959766866,0,0.2,-0.2,0.5,4.499999865889553,0.33333333,0,40.49999879300598,28.04504294395449,12.45495584905149,"Tyler Franks","sa3031654",
"Jack Morrissey","BEL",,5.2,4.764706015999345,7.941176693332243,0.6,0,0.1,0.16666667,-0.06666667,0.33333333,2.2941177114070923,0.38095238,0.14285714,19.05882406399738,6.671098847042732,12.38772521695465,"Jack Morrissey","sa3066441",
"Tyrone Lake","COPP",,2.1,3.8571429885163644,50.142858850712734,0.07692308,0,0.03703704,0.48148148,-0.44444444,0.2,6.428571647527274,0.22222222,0.42105263,38.571429885163646,26.314331483840967,12.25709840132268,"Tyrone Lake","sa3059743",
"Robert OMalley","CREI",,0.2,13.49999959766866,13.49999959766866,1,0,0.125,0.125,0,0.6,5.999999821186071,0.75,0.5,26.99999919533732,14.778297302126894,12.221701893210426,"Robert OMalley","sa3066224",
"Kolton Freeman","LMU",24,0.2,13.49999959766866,26.99999919533732,0.5,0,0.14285714,0.28571429,-0.14285714,0.5,5.999999821186071,0.66666667,0.6,26.99999919533732,14.802065727114687,12.197933468222633,"Kolton Freeman","sa3031692",
"Braxton Lewis","TNTC",19,3,12,9,1.33333333,3,0.21052632,0.15789474,0.05263158,0.4375,3.3333333333333335,0.54545455,0.34883721,21,8.806590906778972,12.193409093221028,"Braxton Lewis","sa3067077",
"Carter Danz","NU",,9.2,6.517241164988776,22.34482685139009,0.29166667,0.9310344521412536,0.09589041,0.32876712,-0.23287671,0.5,4.862068805626547,0.57894737,0.49382716,24.206895755672594,12.113620528653186,12.093275227019408,"Carter Danz","sa3058988",
"Jack Bach","CMU",,5.1,8.437499748542912,11.812499647960077,0.71428571,3.374999899417165,0.125,0.175,-0.05,0.37037037,3.1874999050051,0.4,0.2970297,26.99999919533732,14.955449941381822,12.044549253955498,"Jack Bach","sa3026355",
"Andrew Argenziano","COLU",,4,6.75,4.5,1.5,0,0.11111111,0.07407407,0.03703704,0.43478261,3,0.5,0.28571429,18,5.989560317993164,12.010439682006837,"Andrew Argenziano","sa3026174",
"Patrick Jarvis","PRIN",,2,9,18,0.5,4.5,0.11764706,0.23529412,-0.11764706,0.4,4,0.42857143,0.41666667,31.5,19.489560317993163,12.010439682006837,"Patrick Jarvis","sa3034601",
"Owen Geiger","NAVY",,3,12,12,1,0,0.18181818,0.18181818,0,0.4,3.3333333333333335,0.54545455,0.46153846,21,9.02910950978597,11.97089049021403,"Owen Geiger","sa3032095",
"Jack Ketchum","ALA",,1.2,16.200000386238106,10.800000257492071,1.5,5.4000001287460355,0.23076923,0.15384615,0.07692308,0.44444444,3.6000000858306906,0.6,0.45454545,27.00000064373018,15.10138405323029,11.898616590499888,"Jack Ketchum","sa3062860",
"Jake Neely","ASU",,3.2,4.9090908026892315,14.727272408067694,0.33333333,0,0.0952381,0.28571429,-0.19047619,0.26666667,2.7272726681606843,0.30769231,0.2,19.636363210756926,7.744932586102449,11.891430624654477,"Jake Neely","sa3060126",
"Nathaniel Garcia","WAG",,2.1,7.714285977032729,3.8571429885163644,2,0,0.11764706,0.05882353,0.05882353,0.5,3.4285715453478796,0.58333333,0.4,19.285714942581823,7.45718798442763,11.828526958154193,"Nathaniel Garcia","sa3031945",
"Michael Matthews","COPP",,9.1,8.67857172416182,15.428571954065458,0.5625,1.9285714942581822,0.1097561,0.19512195,-0.08536585,0.44444444,4.285714431684849,0.51162791,0.34552846,27.00000091961455,15.171473961460357,11.828526958154193,"Michael Matthews","sa3037335",
"Terrance Johnson","ALCN",,2.2,3.374999899417165,13.49999959766866,0.25,3.374999899417165,0.04347826,0.17391304,-0.13043478,0.46666667,4.124999877065424,0.46153846,0.44117647,30.374999094754486,18.555708684772267,11.81929040998222,"Terrance Johnson","sa3034814",
"Aiden Meyer","MVSU",,6,12,13.5,0.88888889,0,0.20512821,0.23076923,-0.02564103,0.30769231,2.8333333333333335,0.44444444,0.33333333,21,9.264042409261068,11.735957590738932,"Aiden Meyer","sa3065365",
"Mickey McClaskey","GONZ",,2,4.5,22.5,0.2,0,0.07692308,0.38461538,-0.30769231,0.375,4,0.42857143,0.375,22.5,10.802066040039062,11.697933959960938,"Mickey McClaskey","sa3067221",
"Blaine Cockburn","ME",,1.2,16.200000386238106,21.600000514984142,0.75,0,0.1875,0.25,-0.0625,0.25,3.6000000858306906,0.4,0.4,27.00000064373018,15.315460462570197,11.684540181159981,"Blaine Cockburn","sa3029087",
"Tyler Brashear","ECU",,1.2,0,10.800000257492071,0,5.4000001287460355,0,0.18181818,-0.18181818,0.44444444,3.6000000858306906,0.375,0.2173913,27.00000064373018,15.359644780159002,11.640355863571177,"Tyler Brashear","sa3066532",
"Brandon Luu","UCI",,1.1,0,6.74999979883433,0,0,0,0.14285714,-0.14285714,0.2,1.4999999552965178,0.2,0,20.24999939650299,8.670415934920314,11.579583461582676,"Brandon Luu","sa3036720",
"Kyle McCaffrey","ALB",22,12.1,5.837837988308004,4.378378491231003,1.33333333,2.918918994154002,0.10666667,0.08,0.02666667,0.53030303,3.3243244100087246,0.57407407,0.390625,21.162162707616513,9.623568444847628,11.538594262768886,"Kyle McCaffrey","sa3037436",
